REF	OUTPUT	F1	EM	chrf	bleu
She said by the time she reached 17 she realised that her walking abilities hadn't deteriorated as much as she thought they would have and asked her surgeon about it.	She said, als sie 17 became, she realized that their abilities had not taken off so strongly as she had imagined it and consulted their doctor.	0.41666666666666663	0.25	52.15866553484552	37.50000000000001
Yesterday, after 180 kilometres of cycling, the sportsmen-and-women arrived back in Bad Vilbel once again.	Yesterday, after 180 kilometres Radelns met athletes back in Bad Vilbel.	0.4444444444444444	0.3333333333333333	40.43154961861392	39.46465735285739
When you give up you can deteriorate very quickly.	If you are going, you very quickly get worse.	0.0	0.0	0.0	0.0
Stewart hit the wall for the second time after his right front tire blew out on lap 172, ending his night.	Stewart raced for the second time against the wall after his right front tire on lap 172 and ended his evening.	0.6416666666666667	0.375	64.92511757164793	55.227508116506854
At the demonstration, organizers said that their movement was entering a new stage of civil disobedience and that they would mount waves of protests in the coming weeks.	In the demonstration, the organizers said that their movement had reached a new stage of civil disobedience and planned them in the coming weeks.	0.0	0.0	0.0	0.0
Did she think he'd strike her?	She thought that he would beat them?	0.0	0.0	0.0	0.0
His spokesman, Dmitry Peskov, later clarified that Putin didn't mean to imply that the eastern Ukrainian territory under separatist control would become part of Russia, but that its status within Ukraine had to be revised to give the Russian-speaking region the power to protect its rights and interests.	His speaker Dimitri Peskow explained later that Putin did not think in this way that the field of east Ukraine standing under the control of the separatists becomes a part of Russia, but that his status must be defined opposite Ukraine again in order to give the power to the representation of his rights and interests to the Russian-speaking region	0.47380952380952385	0.2857142857142857	61.95585036637353	39.96165825855493
Not a shot has been fired in the former military training ground in Münsingen for almost ten years.	For nearly ten years will be on the former Truppenübungsplatz campaigned not more shooting.	0.13333333333333333	0.0	26.3290884111435	11.006424162982086
"If we are in real big trouble, then I might consider it," the two-time father told the magazine.	"If all else fails, I'm always ready," the family father of two told the magazine.	0.6	0.5	62.26469978033575	56.87901510186383
Homes in the capital have been the subject of red-hot demand and surging prices, with widespread fears of a credit bubble prompting the Bank of England to impose limits on mortgage borrowing in June.	Homes in the capital were highly sought-after and subject to huge price increases, which the Bank of England due to the widespread fear of a credit bubble in June led to put limits on mortgage loans.	0.5757575757575758	0.45454545454545453	64.74084508792096	52.90428683748308
The Ukrainian President, Petro Poroschenko, had previously taken appropriate action personally due to the heavy defeats suffered by his army in the fight against the separatists, and announced changes to the senior leadership of the army without going into detail.	The Ukrainian President Petro Poroshenko had already human consequences from the heavy defeat of its army in the fight against the separatists, and changes in the top army leadership announced, without details.	0.4685714285714286	0.3	65.86684463022088	41.57142959748164
Even though more has to be done in terms of the size and content of the event, the first balance sheet done on Sunday made the voice of the people crystal clear for Sem.	Although in content and size of the events work still needs to be made in a first assessment Sem on Sunday with the Volksstimme.	0.3125	0.25	39.47943378335266	28.439507550931914
Louisiana is among 11 states that have passed similar laws, with courts recently ruling unconstitutional such measures in Alabama and Mississippi.	Louisiana is one of 11 states that have enacted similar laws and courts have recently declared unconstitutional in Alabama and Mississippi for such measures.	0.8095238095238094	0.7142857142857143	75.39860289020423	76.68399201673492
Suddenly Abbott was plunged into meetings with Macmillan nurses, one of whom suggested that he should get in touch with a lawyer.	Suddenly, Abbott appointments with Macmillan nurses, one of whom advised him to take a lawyer.	0.6666666666666666	0.6666666666666666	67.58771929824562	66.6666666666667
The farmers do not dare leave their homes for the crops.	The farmers do not dare for the harvest, to leave their homes.	0.5555555555555555	0.3333333333333333	61.09761435762749	50.00000000000001
The organizers promised a festival fit for all generations.	A feast for all generations promised the organizers.	0.6666666666666666	0.6666666666666666	72.27669319481625	66.6666666666667
In Rona Fairhead, the BBC may have found the formidable chief it needs	With Rona fair head the BBC has found perhaps the great director she needs.	0.5	0.3333333333333333	57.65259258076812	50.00000000000001
Now, they are eagerly on the look out for youths for a sport which is healthy and a lot of fun.	Now strengthens new generation searched for a kind of sport, which is healthy and large joke makes.	0.3333333333333333	0.3333333333333333	36.81896181896182	33.33333333333335
Survivor: Georgy Farniev pictured today, with a photograph of him in hospital follwoing the siege on his laptop	Survivor: Georgy Fanijew today, with a photo of himself in the hospital after the siege on the laptop	0.5	0.42857142857142855	56.547912948131106	50.000000000000014
Your feet's too big.	Your feet are too big.	1.0	1.0	100.0	100.00000000000004
Estate agents Connells said the pig in the photo was the home owner's pet.	Estate agents Connells said the pig on the photo was the pet of the owner.	0.6277777777777777	0.16666666666666666	66.14156929998767	45.72804102573673
Begin a word with a j without remembering to put two fingers across your mouth and it cost you a penny.	If you begin a word with a J, without putting two fingers over your lips, it costs a penny you.	0.6666666666666666	0.5	56.396881177245774	59.19698602928608
Comfort: Beslan survivor Georgy Ilyin with his mum Fatima after the siege in 2004, while on the right is Georgy today	Comfort: The 2004 Beslan-survivor Georgy Lyin with his mother Fatima after the siege, on a picture of born today	0.5208333333333333	0.375	66.85027350236248	50.000000000000014
It's very hard.	It's very difficult.	0.0	0.0	0.0	0.0
The pipes leaked, there were spiders still in the baths, slugs had signed their signatures on all the windows, believing the place belonged to them, the garden was overgrown with weeds that resembled giant cabbages.	The pipes were leck, the bathrooms were spiders, slugs have left their mark on all the windows, and believed that they belong to all of this, and the garden was overgrown with weeds that looked like giant cabbage heads.	0.0	0.0	0.0	0.0
And then the rain came.	Until the big rain came.	0.6666666666666666	0.0	79.06824146981627	49.99999999999999
History is a great teacher.	History is a great instructor.	0.75	0.5	63.23025995541936	75.00000000000001
In order to get to the school, Manfred Richter had to go six times per week on foot to the nearest train station; take the train to Bamberg; from there walk three kilometres right across the town to the school; and then make the return journey home.	For this purpose Manfred Richter six times weekly had to run ten kilometers to the next railway station, go going with the railways according to Bamberg, there three kilometers crossways through the whole city to the school and in the evening back.	0.16666666666666666	0.08333333333333333	28.26214428959904	13.69200037704996
The herdsmen, exhausted after the ascent, rested at the foot of the tree.	At the foot of the tree the animal keeper, exhausted from the ascent should have rested.	0.44999999999999996	0.25	57.801694729061325	32.98678880307842
Henry delivered 20 lines of Othello's last speech for the documentary and he was hooked.	Henry itemized 20 lines out of Othellos of last speech for the documentary and it was enthused.	0.5333333333333333	0.4	65.69000147948371	47.35758882342886
On Sunday, the NPD narrowly missed achieving the five percent barrier, which would have seen it enter parliament.	The NPD was scraped in the vote on Sunday in the five-percent hurdle.	0.5	0.5	65.45946385803558	50.00000000000002
Meanwhile, in our homes, items as innocuous as floor tiles or shed roofs have routinely contained asbestos.	And meanwhile, as innocent items in our homes as flooring panels or shed roofs have by default contain asbestos.	0.4	0.4	51.13665808179773	40.000000000000014
Pro-Russian separatists shot down an aircraft	Prorussische separatists shot down plane	0.25	0.0	37.86739026155381	24.999999999999996
Perry's verified account is updated frequently - and sometimes famously.	Perry's official account is updated frequently - and sometimes famous.	0.5	0.5	56.676913065858606	50.00000000000002
My father never insulted anybody, but he delighted in this song.	My father has never insult someone, but he loved this song.	0.8333333333333333	0.5	93.98801128349788	75.00000000000001
She was famously snapped by top Russian photographer Dmitry Beliakov wearing only her underwear as tried to climb back inside the blitzed school gym after a mine exploded.	It was designed by the Russian star photographer Dimitri Beliakow photographed and famous when she was only in her underwear, singer in the age of school sports hall after a mine had exploded.	0.27777777777777773	0.16666666666666666	40.465574578025006	22.797990686190715
The main attraction of the day was undoubtedly the martial arts group from the gladiator school "Amor Mortis", which, every time it stopped raining, seized the opportunity to demonstrate their robust martial arts in the soft sand covered arena.	The main attraction of the day was undoubtedly the warlike Kämpfertruppe of the once "Amor Mortis," which used every Regenpause to demonstrate their robust Kampfeskunst in the soft arena.	0.2111111111111111	0.1111111111111111	25.80323391663787	17.22579120165672
Children need roots and wings	Children need roots and wings	0.8333333333333334	0.6666666666666666	87.92280092768804	75.8386868024851
Since then, the 6500 hectares of land has been the center of the Swabian Jura's biosphere region, which opened up 13 designated pathways for hikers and cyclists.	Since that time, the 6500 -hectare site at the heart of the biosphere reserve Alb, open on 13 trails for hikers and cyclists.	0.3333333333333333	0.2222222222222222	42.672053331269346	30.835117823050584
The Harvey millionaire brings WA up to 59 division one winners for the year, totalling in nearly $85 million.	The millionaire from Harvey is the 59th winner of the first division in the WA this year, with a total of nearly $85 million.	0.5208333333333333	0.375	58.78149989817013	47.18950755093192
We are happy, and it was a wonderful experience for all participants.	We are happy and it was a wonderful experience for all involved.	0.5833333333333333	0.0	26.950828371079332	43.39397205857212
She hadn't spoken to him about life on the chill northern archipelago where she had grown up, but he didn't doubt it was in all essentials similar to here.	She had not told him about the life on the cold northern archipelago, where she was raised, but he had no doubt that it was essentially just like here.	0.6	0.3333333333333333	79.10526907200475	53.551021990421134
Asbestos, after all, is a product of the past.	Asbestos is, after all, a product of the past.	1.0	1.0	100.0	100.00000000000004
Know the rules of the store you rent from, including any penalties you could be assessed for taking notes, highlighting, or wear and tear.	Inform yourself about the determinations of the business in that you rent, also over the punishment fees, that occur where appropriate for the letter of notices, lower deletion or use traces.	0.0	0.0	9.508678085200545	0.0
The Roman week should, once again, enable us to experience the numerous and common, yet, at first glance, no longer visible, traces of the Romans in Wachtberg.	The Romans week the numerous, often visible but no longer at first glance footsteps of the Romans in Wachtberg to be experienced again.	0.6	0.4	64.18645812084091	55.503212081491064
"Certain parameters" were mentioned in the black-red government program.	In the black-and-red government program are "certain parameters."	0.6888888888888888	0.3333333333333333	87.1631100576876	59.17202013581842
On Sunday night, within hours of the announcement, hundreds of Occupy Central supporters had assembled in the rain outside the Hong Kong government's headquarters.	On Sunday night gathered within hours of the announcement, hundreds of Occupy Central supporters in the rain in front of the government headquarters in Hong Kong.	0.0	0.0	0.0	0.0
Required texts for his last semester would have cost $430, he says.	The books needed for the last semester had cost him $430, he said.	0.6666666666666666	0.6666666666666666	68.0	66.6666666666667
The results of the X-ray came back.	The result was the X-ray examination.	0.0	0.0	0.0	0.0
Henry delivered 20 lines of Othello's last speech for the documentary and he was hooked.	Henry led 20 lines from Othellos last speech for the documentary, and he was thrilled.	0.7333333333333333	0.6	66.5866805772909	67.35758882342887
"I have rung Mr Piffl and suggested that we get together", Sjöberg reported.	"I called and suggested that we could sit down together once Mr. Piffl" says Sjöberg.	0.8333333333333333	0.5	93.27768014059754	75.00000000000001
According to the "Leipziger Volkszeitung," the NPD performed worse than last time,"said Strobl, who is also CDU regional boss in Baden-Württemberg.	"the NPD is doing worse than last time", said Scheck, who is also a CDU-Landeschef in Baden-Württemberg, the "Leipziger ages".	0.2857142857142857	0.2857142857142857	38.15509710013085	28.571428571428584
Lawson, however, "managed to put a slightly better tint on things."	Lawsone managed "to make "appear" it, however, "the things in an a little more positive light."	0.3333333333333333	0.3333333333333333	65.13183958770416	33.33333333333335
I fear I may need more surgery.	I fear that I must be operated on again.	0.0	0.0	7.873540072492953	0.0
Whereas the castle friends, and the recently deceased Richard Dimbath right up until the bitter end, had their eyes on reconstructing the castle in the mountain forest, the castle club, with Sjöberg, want to "develop and bring the premises to life" in its original place.	While the castle Friends at the sudden death of Richard Dimbath until recently had a reconstruction of the castle on the mountain forest in the eye, is the castle club Sjöberg the "development and Erlebbarmachung" of the site at the forefront.	0.5333333333333333	0.4444444444444444	57.639414812850546	50.55912453499007
We now have hundreds of special programs for girls and young women, but almost nothing for boys.	There are now hundreds of special programmes for girls and young women, but almost nothing for boys.	0.78	0.6	88.50895339858039	73.19471552123139
When he died, on February 17 this year, he was 55.	When he died on February 17 this year, he was 55.	0.8333333333333333	0.5	76.65959342731465	68.39397205857215
The soundtrack is a mix of reggae and rap and the tunes are upbeat.	The soundtrack is a mix of reggae and rap, with lively melodies.	0.5833333333333334	0.5	62.31447850682797	56.87901510186383
On Sunday, the NPD narrowly missed achieving the five percent barrier, which would have seen it enter parliament.	The NPD had failed narrowly in the vote on Sunday at the five% threshold.	0.6	0.5	54.61302327306259	57.58163324640794
Virginia has the lowest corporate income tax by far of the three jurisdictions (all of which have flat corporate rates) at 6 percent.	Virginia has 6 percent in all three areas, the significantly lower corporate income taxes (in all three there are fixed corporate tax rates).	0.611111111111111	0.3333333333333333	63.98024887398142	53.16598202354831
The Green Politician, wearing all red, from the municipal council - red clothes, red bike - looked to be taking it gently ("Quit some professionals here, so it's all about finishing!") - and then looked almost like a pro himself as he arrived at the end 45 minutes later without pausing for breath.	The greens politician completely performing in reds from the kreis assembly - red dress, red Bike - did at the start still a little on understatement ("Every amount pros, there arriving is the objective proved then, however, at the mountain nevertheless as a half pro and went after 45 minutes without breathlessness through the objective	0.3333333333333333	0.125	42.62241901973059	29.598493014643033
"He was very positive," says Abbott.	“It was very positive,” says Abbott.	1.0	1.0	100.0	100.00000000000004
The swords clashed against one another, the shields clanked and the spears flew, zooming through the arena, so much so that you feared for the safety of the gladiators.	Since crashed, swords, shields, hand-bells and litter lances surrend flew through the arena that could be a fear and worry about the health of the gladiators.	0.32653061224489793	0.2857142857142857	38.147300111333166	29.730956840982508
It's so hard to remember all the places one has worked in, and the dates.	It's so difficult to get to all the places where you have to remember that, and has worked on the data.	0.125	0.0	38.63884241196341	3.2836373680301976
Which is another reason why the spiral cable on the telephone will out-live the next IFA exhibits in Berlin.	What a further reason is that the self-coiling cable will survive at the telephone also the next radio shows.	0.3	0.2	28.997983518209303	30.000000000000007
Even Mike Penning, then Works and Pensions minister, admitted that the law was "not perfect."	Also Mike Penning, work at that time and pension Minister, admitted that the law was not perfect “”.	0.625	0.5	77.23670752785168	62.500000000000014
He needed an emergency operation and two further surgeries as well.	An emergency operation and two more operations followed.	0.5555555555555555	0.3333333333333333	50.07592725318589	45.59598137238143
And, according to a new clause, only candidates who "love the country, and love Hong Kong" would be allowed.	According to a new stipulation only candidates "with love of the country and love of Hong Kong" are in addition supposed to be admitted.	0.45833333333333337	0.25	50.96722119560392	39.37388836833897
"Between 1865 and 1890, at least 10,000 black men were lynched and the justification was almost always the rape of a white woman," said Hattery.	"Between 1865 and 1890, at least 10,000 black men were lynched and the justification was almost always the rape of a white woman," said Hattery.	0.6836734693877551	0.5714285714285714	66.73271374699905	60.23574660150557
It stays with us.	It remains in us.	0.0	0.0	0.0	0.0
Stay near the surface.	Stay near the surface.	1.0	1.0	100.0	100.00000000000004
Coincidences happen.	Coincidences there.	1.0	1.0	100.0	100.00000000000004
Just legally speaking, it shouldn't be tolerated to report stolen pics.	In that legally seen the spreading of stolen pictures should not be tolerated.	0.0	0.0	43.16069057104913	0.0
Once again Abbott put himself through six cycles of chemotherapy.	Abbott again underwent six cycles of chemotherapy.	1.0	1.0	100.0	100.00000000000004
Then it was the turn of the cyclists and runners, who began at 10 am.	It was followed by the first cyclists and at 10 a.m.	0.5	0.5	52.733876117496806	50.00000000000002
Hamptons International, another estate agent, has cut its 2015 forecast for London property price growth to 3 per cent on the basis that house price sentiment is already starting to weaken.	Hamptions International, another real estate agency, revised its forecast for the rise in house prices in London for 2015 down to 3 percent, on the basis of an already faltering Hauspreisbewußtseins.	0.3304761904761905	0.1	46.64753711231084	23.611036924406573
Puzzled doctors gave him chest X-rays, and administered pleural catheters to draw off fluid from the lungs and send it for assessment.	Surprised physicians made x-ray of its breast and set Pleurakathether on in order to take fluid out of the lungs and to test in the laboratory.	0.2857142857142857	0.2857142857142857	40.546308331580185	28.571428571428584
Li Yiwei has already been to the Main, but not in the capacity of his role.	Although Li Yiwei was already on the Main, but not yet in this function.	0.41666666666666663	0.25	48.84792626728111	37.50000000000001
The sources asked not to be identified because the negotiations are not public.	The sources asked to remain anonymous because the negotiations were not public.	0.7	0.5	89.13935204694324	57.986788803078426
Foreign goods trade had slowed, too.	Foreign trade also slowed the economy.	0.5	0.0	39.16594492328646	49.99999999999999
The District wasn't evaluated in the study.	In the study, the District was not investigated.	1.0	1.0	100.0	100.00000000000004
The cease-fire brought an immediate end to the fighting but left key issues unresolved, such as Hamas' demand for the lifting of an Israel-Egyptian blockade of Gaza and the reopening of Gaza's air and seaports.	The cease-fire caused an immediate end to the fighting; important issues remain unresolved, such as Hamas's demand for a lifting of the Israeli-Egyptian blockade of Gaza and the reopening of air and sea ports in Gaza.	0.0	0.0	0.0	0.0
"However, I am confident that we will find someone". He himself does not want to stand for it because he lives in Bad Tölz.	"But I am confident that someone will find" and he will not run because he has his residence in Bad Toelz.	0.5	0.0	35.025184476040764	49.99999999999999
There was multiple spotting [of cancer] around my chest.	There were several cancer-spots around my chest.	0.5	0.3333333333333333	59.32058922778049	42.50535346915176
By raising the living standards of millions, labor miraculously created a market for industry and lifted the whole nation to undreamed of levels of production.	Through the increase of the standard of living of millions of people work created a market in wondrous way for the industry and raised the entire nation to inconceivable production levels.	0.39999999999999997	0.16666666666666666	44.18106903733585	31.841598121852755
The College Board says the average student will spend more than $1,200 a year on textbooks and school supplies, but students have a variety of options for managing these costs.	The Collegeleitung shared with the students, on average, more than $1,200 per year for textbooks and spend Studienmaterial, that it is for the students, however, were different Kostendämpfungsoptionen.	0.3333333333333333	0.2222222222222222	49.47025379788415	26.78328763679073
The last live round to be fired at the military training ground in Münsingen was in December 2004, which, at the end of 2005, after 110 years of military operation, was closed down.	In December 2004 the last sharp shot fell on the military training area Münsingen, the at the end of 2005 after 110 years of military company was closed.	0.5238095238095238	0.42857142857142855	55.13812431521601	50.71887440213008
The author Stephen Jay Gould died 20 years after diagnosis.	The author Stephen Jay Gould died 20 years after diagnosis.	1.0	1.0	100.0	100.00000000000004
